"sex","nuts","year","unempl_pct"
"T","NL22",2014,6.9
"T","NL23",2014,11
"T","NL31",2014,6.4
"T","NL32",2014,6.9
"T","NL33",2014,8.4
"T","NL34",2014,5.4
"T","NL41",2014,7
"T","NL42",2014,7.4
"T","NO01",2014,3.8
"T","NO02",2014,2.9
"T","NO03",2014,4.1
"T","NO04",2014,3.1
"T","NO05",2014,3
"T","NO06",2014,3.8
"T","NO07",2014,3.3
"T","PL21",2014,9.1
"T","PL22",2014,8.6
"T","PL41",2014,7.7
"T","PL42",2014,8.4
"T","PL43",2014,8.3
"T","PL51",2014,9.1
"T","PL52",2014,7.8
"T","PL61",2014,10.7
"T","PL62",2014,9.8
"T","PL63",2014,8.6
"T","PL71",2014,8.9
"T","PL72",2014,11.4
"T","PL81",2014,9.9
"T","PL82",2014,14
"T","PL84",2014,9.1
"T","PL91",2014,5.8
"T","PL92",2014,8.9
"T","PT11",2014,14.8
"T","PT15",2014,14.5
"T","PT16",2014,10.6
"T","PT17",2014,14.9
"T","PT18",2014,14.3
"T","PT20",2014,16.3
"T","PT30",2014,15
"T","RO11",2014,3.8
"T","RO12",2014,9.2
"T","RO21",2014,4.2
"T","RO22",2014,10.4
"T","RO31",2014,9
"T","RO32",2014,7.2
"T","RO41",2014,6.5
"T","RO42",2014,4.8
"T","RS11",2014,17.2
"T","RS12",2014,19.9
"T","RS21",2014,18
"T","RS22",2014,22.1
"T","SE11",2014,7.1
"T","SE12",2014,8.3
"T","SE21",2014,6.7
"T","SE22",2014,10
"T","SE23",2014,7.6
"T","SE31",2014,8.6
"T","SE32",2014,7.4
"T","SE33",2014,7.4
"T","SI01",2014,NA
"T","SI02",2014,NA
"T","SI03",2014,11
"T","SI04",2014,8.1
"T","SK01",2014,6
"T","SK02",2014,11
"T","SK03",2014,15.9
"T","SK04",2014,16.6
"T","TR10",2014,11.9
"T","TR21",2014,7.6
"T","TR22",2014,5.6
"T","TR31",2014,13.8
"T","TR32",2014,7.2
"T","TR33",2014,3.9
"T","TR41",2014,6.2
"T","TR42",2014,9.9
"T","TR51",2014,11.5
"T","TR52",2014,5.5
"T","TR61",2014,8.4
"T","TR62",2014,10.7
"T","TR63",2014,15.3
"T","TR71",2014,7.6
"T","TR72",2014,9.5
"T","TR81",2014,6
"T","TR82",2014,6.5
"T","TR83",2014,6.2
"T","TR90",2014,6.2
"T","TRA1",2014,7.3
"T","TRA2",2014,3.3
"T","TRB1",2014,7.5
"T","TRB2",2014,13.4
"T","TRC1",2014,8.1
"T","TRC2",2014,17.5
"T","TRC3",2014,24
"T","UKC1",2014,9.8
"T","UKC2",2014,8.3
"T","UKD1",2014,5
"T","UKD3",2014,7.9
"T","UKD4",2014,6.5
"T","UKD6",2014,3.4
"T","UKD7",2014,7.4
"T","UKE1",2014,8
"T","UKE2",2014,4.5
"T","UKE3",2014,8.8
"T","UKE4",2014,6.7
"T","UKF1",2014,6.1
"T","UKF2",2014,5.3
"T","UKF3",2014,4.6
"T","UKG1",2014,4.4
"T","UKG2",2014,5.3
"T","UKG3",2014,9.7
"T","UKH1",2014,5
"T","UKH2",2014,4.3
"T","UKH3",2014,6.2
"T","UKI1",2014,NA
"T","UKI2",2014,NA
"T","UKI3",2014,6.2
"T","UKI4",2014,7.8
"T","UKI5",2014,7.4
"T","UKI6",2014,5.9
"T","UKI7",2014,6.2
"T","UKJ1",2014,4.2
"T","UKJ2",2014,4.6
"T","UKJ3",2014,4.2
"T","UKJ4",2014,5.7
"T","UKK1",2014,4.8
"T","UKK2",2014,4.5
"T","UKK3",2014,3.8
"T","UKK4",2014,5
"T","UKL1",2014,6.9
"T","UKL2",2014,6.1
"T","UKM2",2014,NA
"T","UKM3",2014,NA
"T","UKM5",2014,4
"T","UKM6",2014,3.9
"T","UKM7",2014,5.8
"T","UKM8",2014,7.8
"T","UKM9",2014,5.3
"T","UKN0",2014,6.4
"F","AT11",2015,5.9
"F","AT12",2015,4.9
"F","AT13",2015,8.8
"F","AT21",2015,5.8
"F","AT22",2015,4.8
"F","AT31",2015,4
"F","AT32",2015,3.4
"F","AT33",2015,3
"F","AT34",2015,3.7
"F","BE10",2015,15.8
"F","BE21",2015,5.7
"F","BE22",2015,4.6
"F","BE23",2015,4
"F","BE24",2015,4.9
"F","BE25",2015,3.4
"F","BE31",2015,7.8
"F","BE32",2015,12.1
"F","BE33",2015,12.5
"F","BE34",2015,10.3
"F","BE35",2015,10.5
"F","BG31",2015,10.5
"F","BG32",2015,9.8
"F","BG33",2015,10.9
"F","BG34",2015,10.2
"F","BG41",2015,5.4
"F","BG42",2015,8.9
"F","CH01",2015,7.5
"F","CH02",2015,4.3
"F","CH03",2015,4.3
"F","CH04",2015,4.1
"F","CH05",2015,4.4
"F","CH06",2015,3.7
"F","CH07",2015,7.5
"F","CY00",2015,14.8
"F","CZ01",2015,3.3
"F","CZ02",2015,4.2
"F","CZ03",2015,5
"F","CZ04",2015,8.8
"F","CZ05",2015,6.3
"F","CZ06",2015,5.9
"F","CZ07",2015,6.7
"F","CZ08",2015,9.3
"F","DE11",2015,3.3
"F","DE12",2015,3.2
"F","DE13",2015,2.2
"F","DE14",2015,2.8
"F","DE21",2015,2.4
"F","DE22",2015,2.6
"F","DE23",2015,2.7
"F","DE24",2015,3.7
"F","DE25",2015,3.1
"F","DE26",2015,3.1
"F","DE27",2015,3.2
"F","DE30",2015,8.1
"F","DE40",2015,5.5
"F","DE50",2015,4.9
"F","DE60",2015,3.9
"F","DE71",2015,4
"F","DE72",2015,3.4
"F","DE73",2015,2.7
"F","DE80",2015,7.5
"F","DE91",2015,4.1
"F","DE92",2015,4.2
"F","DE93",2015,3.1
"F","DE94",2015,4.1
"F","DEA1",2015,5.1
"F","DEA2",2015,4.2
"F","DEA3",2015,3.9
"F","DEA4",2015,4.2
"F","DEA5",2015,4.8
"F","DEB1",2015,3.5
"F","DEB2",2015,NA
"F","DEB3",2015,3.5
"F","DEC0",2015,4.4
"F","DED2",2015,5.4
"F","DED4",2015,5.1
"F","DED5",2015,6.7
"F","DEE0",2015,7.6
"F","DEF0",2015,3.4
"F","DEG0",2015,5.8
"F","DK01",2015,6.9
"F","DK02",2015,6.2
"F","DK03",2015,6.3
"F","DK04",2015,6
"F","DK05",2015,6.5
"F","EE00",2015,6.1
"F","EL30",2015,27.4
"F","EL41",2015,25.1
"F","EL42",2015,16.3
"F","EL43",2015,28.9
"F","EL51",2015,27.7
"F","EL52",2015,30.1
"F","EL53",2015,39.6
"F","EL54",2015,28.9
"F","EL61",2015,32.9
"F","EL62",2015,24.4
"F","EL63",2015,34.1
"F","EL64",2015,32.4
"F","EL65",2015,27.4
"F","ES11",2015,20
"F","ES12",2015,18.6
"F","ES13",2015,19
"F","ES21",2015,14.7
"F","ES22",2015,15.2
"F","ES23",2015,16.9
"F","ES24",2015,19.9
"F","ES30",2015,17.3
"F","ES41",2015,21.1
"F","ES42",2015,31.3
"F","ES43",2015,33.5
"F","ES51",2015,19.4
"F","ES52",2015,23.8
"F","ES53",2015,17.3
"F","ES61",2015,34.5
"F","ES62",2015,28.4
"F","ES63",2015,36.5
"F","ES64",2015,40.1
"F","ES70",2015,30.6
"F","FI19",2015,9.4
"F","FI1B",2015,7.5
"F","FI1C",2015,9.2
"F","FI1D",2015,10.1
"F","FI20",2015,NA
"F","FR10",2015,8.4
"F","FRB0",2015,10.4
"F","FRC1",2015,8.7
"F","FRC2",2015,8.6
"F","FRD1",2015,8.4
"F","FRD2",2015,9.6
"F","FRE1",2015,13.1
"F","FRE2",2015,11.5
"F","FRF1",2015,8.7
"F","FRF2",2015,11.2
"F","FRF3",2015,11.4
"F","FRG0",2015,8.8
"F","FRH0",2015,7.3
"F","FRI1",2015,9.8
"F","FRI2",2015,8
"F","FRI3",2015,8.8
"F","FRJ1",2015,12.2
"F","FRJ2",2015,8.1
"F","FRK1",2015,8
"F","FRK2",2015,9
"F","FRL0",2015,11.1
"F","FRM0",2015,14.1
"F","FRY1",2015,25.7
"F","FRY2",2015,17.3
"F","FRY3",2015,26.6
"F","FRY4",2015,25
"F","FRY5",2015,30.6
"F","HR03",2015,17
"F","HR04",2015,16.9
"F","HU10",2015,NA
"F","HU11",2015,5.5
"F","HU12",2015,5.2
"F","HU21",2015,5
"F","HU22",2015,4.2
"F","HU23",2015,8.5
"F","HU31",2015,8.8
"F","HU32",2015,11
"F","HU33",2015,8.3
"F","IE01",2015,NA
"F","IE02",2015,NA
"F","IE04",2015,8.7
"F","IE05",2015,9.5
"F","IE06",2015,8.6
"F","IS00",2015,4.1
"F","ITC1",2015,10.5
"F","ITC2",2015,8.1
"F","ITC3",2015,9.5
"F","ITC4",2015,8.7
"F","ITF1",2015,15.5
"F","ITF2",2015,14.7
"F","ITF3",2015,23
"F","ITF4",2015,21.8
"F","ITF5",2015,15.8
"F","ITF6",2015,23.7
"F","ITG1",2015,22.7
"F","ITG2",2015,18.2
"F","ITH1",2015,4.2
"F","ITH2",2015,7.3
"F","ITH3",2015,8.8
"F","ITH4",2015,9.7
"F","ITH5",2015,9.1
"F","ITI1",2015,9.7
"F","ITI2",2015,12.2
"F","ITI3",2015,11.1
"F","ITI4",2015,12.3
"F","LT00",2015,NA
"F","LT01",2015,6
"F","LT02",2015,9.1
"F","LU00",2015,7.3
"F","LV00",2015,8.6
"F","ME00",2015,17.3
"F","MK00",2015,25.1
"F","MT00",2015,5.4
"F","NL11",2015,7.9
"F","NL12",2015,7.6
"F","NL13",2015,7.5
"F","NL21",2015,7.1
"F","NL22",2015,6.7
"F","NL23",2015,9.2
"F","NL31",2015,6.9
"F","NL32",2015,6.5
"F","NL33",2015,8.6
"F","NL34",2015,5.3
"F","NL41",2015,7.2
"F","NL42",2015,6.3
"F","NO01",2015,4.6
"F","NO02",2015,4.1
"F","NO03",2015,4.2
"F","NO04",2015,4.2
"F","NO05",2015,3.7
"F","NO06",2015,3.5
"F","NO07",2015,2.4
"F","PL21",2015,7.4
"F","PL22",2015,7.4
"F","PL41",2015,6.7
"F","PL42",2015,7.5
"F","PL43",2015,6.6
"F","PL51",2015,7.3
"F","PL52",2015,7.3
"F","PL61",2015,8.9
"F","PL62",2015,10.5
"F","PL63",2015,6.2
"F","PL71",2015,7.7
"F","PL72",2015,9.8
"F","PL81",2015,9.5
"F","PL82",2015,12.4
"F","PL84",2015,6.8
"F","PL91",2015,4.9
"F","PL92",2015,7.9
"F","PT11",2015,14.3
"F","PT15",2015,11.6
"F","PT16",2015,9.8
"F","PT17",2015,13
"F","PT18",2015,14.4
"F","PT20",2015,10.8
"F","PT30",2015,14
"F","RO11",2015,4.5
"F","RO12",2015,6.9
"F","RO21",2015,3.3
"F","RO22",2015,8.2
"F","RO31",2015,9.3
"F","RO32",2015,4.2
"F","RO41",2015,6.7
"F","RO42",2015,5
"F","RS11",2015,19.2
"F","RS12",2015,16.5
"F","RS21",2015,18.6
"F","RS22",2015,21.1
"F","SE11",2015,7.3
"F","SE12",2015,7.8
"F","SE21",2015,5.7
"F","SE22",2015,9.1
"F","SE23",2015,6.6
"F","SE31",2015,7
"F","SE32",2015,7.2
"F","SE33",2015,6.4
"F","SI01",2015,NA
"F","SI02",2015,NA
"F","SI03",2015,11.9
"F","SI04",2015,8
"F","SK01",2015,6.2
"F","SK02",2015,11.4
"F","SK03",2015,13.9
"F","SK04",2015,17
"F","TR10",2015,17
"F","TR21",2015,11.1
"F","TR22",2015,6.6
"F","TR31",2015,20.4
"F","TR32",2015,8.1
"F","TR33",2015,4.5
"F","TR41",2015,10.3
"F","TR42",2015,13.6
"F","TR51",2015,17.3
"F","TR52",2015,9.3
"F","TR61",2015,12.7
"F","TR62",2015,13.5
"F","TR63",2015,22.1
"F","TR71",2015,13.4
"F","TR72",2015,12.3
"F","TR81",2015,8.9
"F","TR82",2015,8.2
"F","TR83",2015,7.6
"F","TR90",2015,4.5
"F","TRA1",2015,2.8
"F","TRA2",2015,3.3
"F","TRB1",2015,9.1
"F","TRB2",2015,3.6
"F","TRC1",2015,10.4
"F","TRC2",2015,11.6
"F","TRC3",2015,25.2
"F","UKC1",2015,8.2
"F","UKC2",2015,6.7
"F","UKD1",2015,4.1
"F","UKD3",2015,6.5
"F","UKD4",2015,5.2
"F","UKD6",2015,4.2
"F","UKD7",2015,4.6
"F","UKE1",2015,7.3
"F","UKE2",2015,2.1
"F","UKE3",2015,6.6
"F","UKE4",2015,5.6
"F","UKF1",2015,4.4
"F","UKF2",2015,4.3
"F","UKF3",2015,4.9
"F","UKG1",2015,3.7
"F","UKG2",2015,4.6
"F","UKG3",2015,7.2
"F","UKH1",2015,4.5
"F","UKH2",2015,2.7
"F","UKH3",2015,4.3
"F","UKI1",2015,NA
"F","UKI2",2015,NA
"F","UKI3",2015,5.6
"F","UKI4",2015,7.2
"F","UKI5",2015,9.2
"F","UKI6",2015,5.4
"F","UKI7",2015,5.2
"F","UKJ1",2015,3.7
"F","UKJ2",2015,3.6
"F","UKJ3",2015,3.8
"F","UKJ4",2015,6.2
"F","UKK1",2015,3.9
"F","UKK2",2015,4.3
"F","UKK3",2015,3.9
"F","UKK4",2015,4.7
"F","UKL1",2015,5.8
"F","UKL2",2015,2.8
"F","UKM2",2015,NA
"F","UKM3",2015,NA
"F","UKM5",2015,3
"F","UKM6",2015,NA
"F","UKM7",2015,5.6
"F","UKM8",2015,6
"F","UKM9",2015,5
"F","UKN0",2015,5.1
"M","AT11",2015,4.7
"M","AT12",2015,5.5
"M","AT13",2015,12.2
"M","AT21",2015,6.2
"M","AT22",2015,4.7
"M","AT31",2015,4.2
"M","AT32",2015,3.6
"M","AT33",2015,3
"M","AT34",2015,3.3
"M","BE10",2015,18.5
"M","BE21",2015,6.5
"M","BE22",2015,7.1
"M","BE23",2015,4.8
"M","BE24",2015,5.3
"M","BE25",2015,4.9
"M","BE31",2015,7.9
"M","BE32",2015,14.4
"M","BE33",2015,13.1
"M","BE34",2015,8.5
"M","BE35",2015,11.2
"M","BG31",2015,13.5
"M","BG32",2015,11.2
"M","BG33",2015,9.7
"M","BG34",2015,10.6
"M","BG41",2015,7.9
"M","BG42",2015,9.6
"M","CH01",2015,7.5
"M","CH02",2015,4.5
"M","CH03",2015,4.3
"M","CH04",2015,4
"M","CH05",2015,3.5
"M","CH06",2015,3.1
"M","CH07",2015,6.4
"M","CY00",2015,15
"M","CZ01",2015,2.4
"M","CZ02",2015,2.9
"M","CZ03",2015,3
"M","CZ04",2015,6.2
"M","CZ05",2015,4.3
"M","CZ06",2015,4.1
"M","CZ07",2015,4.3
"M","CZ08",2015,7.2
"M","DE11",2015,3.4
"M","DE12",2015,3.4
"M","DE13",2015,2.8
"M","DE14",2015,3.2
"M","DE21",2015,2.9
"M","DE22",2015,2.5
"M","DE23",2015,2.8
"M","DE24",2015,3.9
"M","DE25",2015,3
"M","DE26",2015,3
"M","DE27",2015,2.7
"M","DE30",2015,10.6
"M","DE40",2015,5.9
"M","DE50",2015,6.2
"M","DE60",2015,4.7
"M","DE71",2015,4.3
"M","DE72",2015,4.2
"M","DE73",2015,4.4
"M","DE80",2015,8
"M","DE91",2015,5.6
"M","DE92",2015,5.2
"M","DE93",2015,3.8
"M","DE94",2015,3.8
"M","DEA1",2015,6.6
"M","DEA2",2015,5.3
"M","DEA3",2015,4.8
"M","DEA4",2015,5.1
"M","DEA5",2015,6.4
"M","DEB1",2015,3.3
"M","DEB2",2015,NA
"M","DEB3",2015,4.6
"M","DEC0",2015,6.6
"M","DED2",2015,6.9
"M","DED4",2015,5.6
"M","DED5",2015,8.6
"M","DEE0",2015,8.4
"M","DEF0",2015,4.8
"M","DEG0",2015,5.8
"M","DK01",2015,6.5
"M","DK02",2015,5.5
"M","DK03",2015,5.9
"M","DK04",2015,5.2
"M","DK05",2015,6.2
"M","EE00",2015,6.2
"M","EL30",2015,23.3
"M","EL41",2015,13.5
"M","EL42",2015,13.8
"M","EL43",2015,20.5
"M","EL51",2015,20
"M","EL52",2015,22.6
"M","EL53",2015,23.9
"M","EL54",2015,21.1
"M","EL61",2015,22.1
"M","EL62",2015,14.2
"M","EL63",2015,24.2
"M","EL64",2015,21.2
"M","EL65",2015,18.1
"M","ES11",2015,18.7
"M","ES12",2015,19.6
"M","ES13",2015,16.5
"M","ES21",2015,14.9
"M","ES22",2015,12.7
"M","ES23",2015,14.1
"M","ES24",2015,13.3
"M","ES30",2015,16.8
"M","ES41",2015,16
"M","ES42",2015,22.5
"M","ES43",2015,25.7
"M","ES51",2015,17.8
"M","ES52",2015,21.9
"M","ES53",2015,17.3
"M","ES61",2015,29.1
"M","ES62",2015,21.7
"M","ES63",2015,21.6
"M","ES64",2015,29.6
"M","ES70",2015,27.9
"M","FI19",2015,10.2
"M","FI1B",2015,8.6
"M","FI1C",2015,10.8
"M","FI1D",2015,10.7
"M","FI20",2015,NA
"M","FR10",2015,10.7
"M","FRB0",2015,10.9
"M","FRC1",2015,8.6
"M","FRC2",2015,9.7
"M","FRD1",2015,7.9
"M","FRD2",2015,11.4
"M","FRE1",2015,14.8
"M","FRE2",2015,10.2
"M","FRF1",2015,9.8
"M","FRF2",2015,14.4
"M","FRF3",2015,12.9
"M","FRG0",2015,9.3
"M","FRH0",2015,8.4
"M","FRI1",2015,9.8
"M","FRI2",2015,9.9
"M","FRI3",2015,10.6
"M","FRJ1",2015,13.6
"M","FRJ2",2015,8.9
"M","FRK1",2015,9.1
"M","FRK2",2015,9.2
"M","FRL0",2015,10.9
"M","FRM0",2015,3.6
"M","FRY1",2015,21.5
"M","FRY2",2015,20.1
"M","FRY3",2015,17.8
"M","FRY4",2015,23.3
"M","FRY5",2015,18
"M","HR03",2015,16.7
"M","HR04",2015,15
"M","HU10",2015,NA
"M","HU11",2015,4.7
"M","HU12",2015,6.1
"M","HU21",2015,4
"M","HU22",2015,3.5
"M","HU23",2015,7.8
"M","HU31",2015,8.5
"M","HU32",2015,10.7
"M","HU33",2015,7.5
"M","IE01",2015,NA
"M","IE02",2015,NA
"M","IE04",2015,11.1
"M","IE05",2015,11.5
"M","IE06",2015,10
"M","IS00",2015,3.9
"M","ITC1",2015,10
"M","ITC2",2015,9.5
"M","ITC3",2015,8.9
"M","ITC4",2015,7.2
"M","ITF1",2015,10.7
"M","ITF2",2015,14.1
"M","ITF3",2015,17.9
"M","ITF4",2015,18.4
"M","ITF5",2015,12.5
"M","ITF6",2015,22.5
"M","ITG1",2015,20.7
"M","ITG2",2015,16.7
"M","ITH1",2015,3.5
"M","ITH2",2015,6.4
"M","ITH3",2015,5.8
"M","ITH4",2015,6.7
"M","ITH5",2015,6.6
"M","ITI1",2015,8.7
"M","ITI2",2015,9
"M","ITI3",2015,9
"M","ITI4",2015,11.5
"M","LT00",2015,NA
"M","LT01",2015,9.3
"M","LT02",2015,10.4
"M","LU00",2015,6.1
"M","LV00",2015,11.1
"M","ME00",2015,17.7
"M","MK00",2015,26.7
"M","MT00",2015,5.4
"M","NL11",2015,10.1
"M","NL12",2015,8.2
"M","NL13",2015,7.5
"M","NL21",2015,6.7
"M","NL22",2015,5.8
"M","NL23",2015,6.7
"M","NL31",2015,5.9
"M","NL32",2015,6
"M","NL33",2015,7.1
"M","NL34",2015,5.4
"M","NL41",2015,6
"M","NL42",2015,6.2
"M","NO01",2015,4.7
"M","NO02",2015,4.9
"M","NO03",2015,4.7
"M","NO04",2015,5
"M","NO05",2015,4.1
"M","NO06",2015,3.8
"M","NO07",2015,4.4
"M","PL21",2015,6.9
"M","PL22",2015,7
"M","PL41",2015,5.1
"M","PL42",2015,7.4
"M","PL43",2015,6.3
"M","PL51",2015,6.8
"M","PL52",2015,5.9
"M","PL61",2015,7.2
"M","PL62",2015,8.7
"M","PL63",2015,6.9
"M","PL71",2015,7.7
"M","PL72",2015,10.2
"M","PL81",2015,9.2
"M","PL82",2015,11
"M","PL84",2015,7.1
"M","PL91",2015,4.9
"M","PL92",2015,8.5
"M","PT11",2015,13.1
"M","PT15",2015,13.4
"M","PT16",2015,8.7
"M","PT17",2015,13.1
"M","PT18",2015,12.3
"M","PT20",2015,14.4
"M","PT30",2015,15.5
"M","RO11",2015,4.8
"M","RO12",2015,7.7
"M","RO21",2015,3.9
"M","RO22",2015,9.6
"M","RO31",2015,11
"M","RO32",2015,6.2
"M","RO41",2015,12.5
"M","RO42",2015,5.6
"M","RS11",2015,18.3
"M","RS12",2015,16.7
"M","RS21",2015,15.5
"M","RS22",2015,17.1
"M","SE11",2015,6.8
"M","SE12",2015,8.1
"M","SE21",2015,6.1
"M","SE22",2015,9.8
"M","SE23",2015,6.6
"M","SE31",2015,8.6
"M","SE32",2015,7
"M","SE33",2015,7.8
"M","SI01",2015,NA
"M","SI02",2015,NA
"M","SI03",2015,9
"M","SI04",2015,7
"M","SK01",2015,5.3
"M","SK02",2015,8.3
"M","SK03",2015,11.9
"M","SK04",2015,13.5
"M","TR10",2015,11
"M","TR21",2015,5.4
"M","TR22",2015,4.7
"M","TR31",2015,12
"M","TR32",2015,6.1
"M","TR33",2015,3.8
"M","TR41",2015,6.5
"M","TR42",2015,8.4
"M","TR51",2015,8.3
"M","TR52",2015,5.4
"M","TR61",2015,7.7
"M","TR62",2015,8.2
"M","TR63",2015,14.4
"M","TR71",2015,8.3
"M","TR72",2015,8.6
"M","TR81",2015,5.8
"M","TR82",2015,5.9
"M","TR83",2015,6
"M","TR90",2015,5
"M","TRA1",2015,7.6
"M","TRA2",2015,4.2
"M","TRB1",2015,7.4
"M","TRB2",2015,12.1
"M","TRC1",2015,9.5
"M","TRC2",2015,19.2
"M","TRC3",2015,24.2
"M","UKC1",2015,8.7
"M","UKC2",2015,8.6
"M","UKD1",2015,4.4
"M","UKD3",2015,6.4
"M","UKD4",2015,3.9
"M","UKD6",2015,2.9
"M","UKD7",2015,7.1
"M","UKE1",2015,5.7
"M","UKE2",2015,4
"M","UKE3",2015,8.1
"M","UKE4",2015,7.5
"M","UKF1",2015,5.2
"M","UKF2",2015,4.6
"M","UKF3",2015,4.2
"M","UKG1",2015,2.7
"M","UKG2",2015,4.7
"M","UKG3",2015,8.5
"M","UKH1",2015,4.2
"M","UKH2",2015,4.8
"M","UKH3",2015,4.3
"M","UKI1",2015,NA
"M","UKI2",2015,NA
"M","UKI3",2015,5.2
"M","UKI4",2015,7.2
"M","UKI5",2015,6
"M","UKI6",2015,4
"M","UKI7",2015,5.7
"M","UKJ1",2015,3.2
"M","UKJ2",2015,3.9
"M","UKJ3",2015,4.3
"M","UKJ4",2015,4.6
"M","UKK1",2015,3.8
"M","UKK2",2015,3.7
"M","UKK3",2015,5
"M","UKK4",2015,2.7
"M","UKL1",2015,7.2
"M","UKL2",2015,6.6
"M","UKM2",2015,NA
"M","UKM3",2015,NA
"M","UKM5",2015,3.4
"M","UKM6",2015,NA
"M","UKM7",2015,6.3
"M","UKM8",2015,8.1
"M","UKM9",2015,7
"M","UKN0",2015,6.9
"T","AT11",2015,5.2
"T","AT12",2015,5.2
"T","AT13",2015,10.6
"T","AT21",2015,6.1
"T","AT22",2015,4.7
"T","AT31",2015,4.1
"T","AT32",2015,3.5
"T","AT33",2015,3
"T","AT34",2015,3.5
"T","BE10",2015,17.3
"T","BE21",2015,6.1
"T","BE22",2015,6
"T","BE23",2015,4.4
"T","BE24",2015,5.1
"T","BE25",2015,4.2
"T","BE31",2015,7.8
"T","BE32",2015,13.3
"T","BE33",2015,12.8
"T","BE34",2015,9.3
"T","BE35",2015,10.9
"T","BG31",2015,12.1
"T","BG32",2015,10.6
"T","BG33",2015,10.3
"T","BG34",2015,10.4
"T","BG41",2015,6.7
"T","BG42",2015,9.2
"T","CH01",2015,7.5
"T","CH02",2015,4.4
"T","CH03",2015,4.3
"T","CH04",2015,4.1
"T","CH05",2015,3.9
"T","CH06",2015,3.4
"T","CH07",2015,6.9
"T","CY00",2015,14.9
"T","CZ01",2015,2.8
"T","CZ02",2015,3.5
"T","CZ03",2015,3.9
"T","CZ04",2015,7.3
"T","CZ05",2015,5.2
"T","CZ06",2015,4.9
"T","CZ07",2015,5.3
"T","CZ08",2015,8.1
"T","DE11",2015,3.3
"T","DE12",2015,3.3
"T","DE13",2015,2.5
"T","DE14",2015,3
"T","DE21",2015,2.7
"T","DE22",2015,2.5
"T","DE23",2015,2.7
"T","DE24",2015,3.8
"T","DE25",2015,3
"T","DE26",2015,3
"T","DE27",2015,3
"T","DE30",2015,9.4
"T","DE40",2015,5.7
"T","DE50",2015,5.6
"T","DE60",2015,4.3
"T","DE71",2015,4.1
"T","DE72",2015,3.8
"T","DE73",2015,3.6
"T","DE80",2015,7.8
"T","DE91",2015,4.9
"T","DE92",2015,4.7
"T","DE93",2015,3.5
"T","DE94",2015,3.9
"T","DEA1",2015,5.9
"T","DEA2",2015,4.8
"T","DEA3",2015,4.4
"T","DEA4",2015,4.7
"T","DEA5",2015,5.7
"T","DEB1",2015,3.4
"T","DEB2",2015,2.9
"T","DEB3",2015,4.1
"T","DEC0",2015,5.6
"T","DED2",2015,6.2
"T","DED4",2015,5.4
"T","DED5",2015,7.7
"T","DEE0",2015,8
"T","DEF0",2015,4.2
"T","DEG0",2015,5.8
"T","DK01",2015,6.7
"T","DK02",2015,5.9
"T","DK03",2015,6.1
"T","DK04",2015,5.6
"T","DK05",2015,6.3
"T","EE00",2015,6.2
"T","EL30",2015,25.2
"T","EL41",2015,18
"T","EL42",2015,14.9
"T","EL43",2015,24.2
"T","EL51",2015,23.4
"T","EL52",2015,26
"T","EL53",2015,30.7
"T","EL54",2015,24.5
"T","EL61",2015,26.9
"T","EL62",2015,19
"T","EL63",2015,28.5
"T","EL64",2015,25.8
"T","EL65",2015,22.3
"T","ES11",2015,19.3
"T","ES12",2015,19.1
"T","ES13",2015,17.6
"T","ES21",2015,14.8
"T","ES22",2015,13.8
"T","ES23",2015,15.4
"T","ES24",2015,16.3
"T","ES30",2015,17.1
"T","ES41",2015,18.3
"T","ES42",2015,26.3
"T","ES43",2015,29.1
"T","ES51",2015,18.6
"T","ES52",2015,22.8
"T","ES53",2015,17.3
"T","ES61",2015,31.5
"T","ES62",2015,24.6
"T","ES63",2015,27.6
"T","ES64",2015,34
"T","ES70",2015,29.1
"T","FI19",2015,9.8
"T","FI1B",2015,8
"T","FI1C",2015,10
"T","FI1D",2015,10.4
"T","FI20",2015,NA
"T","FR10",2015,9.6
"T","FRB0",2015,10.7
"T","FRC1",2015,8.7
"T","FRC2",2015,9.2
"T","FRD1",2015,8.2
"T","FRD2",2015,10.6
"T","FRE1",2015,14
"T","FRE2",2015,10.8
"T","FRF1",2015,9.3
"T","FRF2",2015,13
"T","FRF3",2015,12.2
"T","FRG0",2015,9.1
"T","FRH0",2015,7.8
"T","FRI1",2015,9.8
"T","FRI2",2015,8.9
"T","FRI3",2015,9.7
"T","FRJ1",2015,12.9
"T","FRJ2",2015,8.5
"T","FRK1",2015,8.6
"T","FRK2",2015,9.1
"T","FRL0",2015,11
"T","FRM0",2015,8.5
"T","FRY1",2015,23.7
"T","FRY2",2015,18.6
"T","FRY3",2015,21.9
"T","FRY4",2015,24.1
"T","FRY5",2015,23.7
"T","HR03",2015,16.8
"T","HR04",2015,15.9
"T","HU10",2015,NA
"T","HU11",2015,5.1
"T","HU12",2015,5.7
"T","HU21",2015,4.4
"T","HU22",2015,3.8
"T","HU23",2015,8.1
"T","HU31",2015,8.7
"T","HU32",2015,10.9
"T","HU33",2015,7.9
"T","IE01",2015,NA
"T","IE02",2015,NA
"T","IE04",2015,10
"T","IE05",2015,10.6
"T","IE06",2015,9.4
"T","IS00",2015,4
"T","ITC1",2015,10.2
"T","ITC2",2015,8.9
"T","ITC3",2015,9.2
"T","ITC4",2015,7.9
"T","ITF1",2015,12.6
"T","ITF2",2015,14.3
"T","ITF3",2015,19.8
